"Name","Item","Color","Quantity","Quality","Priority","URL","Date","Mode","Loot"
"Reiani","Giantstalker's Epaulets","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16848","2017.08.27","loot","08:44:32"
"Tankersly","Lawbringer Belt","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16858","2017.08.27","loot","08:47:06"
"Tankersly","Aquamarine","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=7909","2017.08.27","loot","08:49:32"
"Setback","Staff of Dominance","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18842","2017.08.27","loot","08:54:51"
"Lenaann","Arcanist Robes","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16798","2017.08.27","loot","08:55:26"
"Pumbah","Lawbringer Chestguard","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16853","2017.08.27","loot","08:55:48"
"Reiani","Ancient Petrified Leaf","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18703","2017.08.27","loot","09:03:04"
"Macguy","Finkle's Lava Dredger","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18803","2017.08.27","loot","09:04:45"
"Tankersly","Belt of Might","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16864","2017.08.27","loot","09:06:02"
"Tankersly","Arcanist Bindings","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16799","2017.08.27","loot","09:06:02"
"Tankersly","Elegant Scepter of the Owl","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15940","2017.08.27","loot","09:06:02"
"Tankersly","Fiery Core","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=17010","2017.08.27","loot","09:06:02"
"Tankersly","Plans: Thorium Leggings","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=12704","2017.08.27","loot","09:06:02"
"Tankersly","Dreamwalker Armor","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=13123","2017.08.27","loot","09:30:55"
"Tankersly","Six Demon Bag","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=7734","2017.08.27","loot","09:30:58"
"Verus","Scroll of Protection IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10305","2017.08.26","loot","12:40:13"
"Verus","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:40:13"
"Frapinta","Twill Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3945","2017.08.26","loot","12:45:53"
"Sesek","Rugged Leather","ffffffff"," 16","White","1","https://classicdb.ch/?item=8170","2017.08.26","loot","12:46:12"
"Sesek","Thick Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=4304","2017.08.26","loot","12:46:23"
"Lysiah","Twill Gloves","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3948","2017.08.26","loot","12:46:53"
"Sesek","Crochet Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3937","2017.08.26","loot","12:46:59"
"Mithrillus","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:47:21"
"Screwattack","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:47:30"
"Sesek","Worn Dragonscale","ffffffff"," 3","White","1","https://classicdb.ch/?item=8165","2017.08.26","loot","12:49:23"
"Sesek","Black Dragonscale","ffffffff"," 11","White","1","https://classicdb.ch/?item=15416","2017.08.26","loot","12:49:27"
"Sesek","Spiked Dagger","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13822","2017.08.26","loot","12:51:15"
"Sesek","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:51:16"
"Tablets","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:52:52"
"Screwattack","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.08.26","loot","12:53:18"
"Sesek","Rugged Hide","ffffffff"," 1","White","1","https://classicdb.ch/?item=8171","2017.08.26","loot","12:59:29"
"Lysiah","Scroll of Strength IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10310","2017.08.26","loot","13:04:07"
"Nicc","Rugged Leather","ffffffff"," 3","White","1","https://classicdb.ch/?item=8170","2017.08.26","loot","13:09:08"
"Verus","Fiery Gland","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4557","2017.08.26","loot","13:09:18"
"Nicc","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.08.26","loot","13:10:58"
"Naraak","Fiery Gland","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4557","2017.08.26","loot","13:13:39"
"Sesek","Green Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15412","2017.08.26","loot","13:14:12"
"Sesek","Red Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15414","2017.08.26","loot","13:14:13"
"Sesek","Blue Dragonscale","ffffffff"," 2","White","1","https://classicdb.ch/?item=15415","2017.08.26","loot","13:14:24"
"Mithrillus","Crochet Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3936","2017.08.26","loot","13:15:18"
"Lysiah","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","13:15:57"
"Tablets","Protective Pavise","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3986","2017.08.26","loot","13:16:08"
"Nicc","Thick Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=4304","2017.08.26","loot","13:17:28"
"Remeraz","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","13:19:17"
"Sesek","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.08.26","loot","13:23:13"
"Sesek","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.08.26","loot","13:28:05"
"Nicc","Black Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=15416","2017.08.26","loot","13:28:12"
"Naraak","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.08.26","loot","13:32:47"
"Screwattack","Blood of the Black Dragon Champion","ffffffff"," 1","White","1","https://classicdb.ch/?item=16663","2017.08.26","loot","13:39:50"
"Nicc","Worn Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=8165","2017.08.26","loot","13:40:31"
"Screwattack","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:36:22"
"Remeraz","Runecloth","ffffffff"," 9","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","11:43:10"
"Sesek","Overlinked Chain Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4001","2017.08.26","loot","11:43:12"
"Naraak","Nightcrawlers","ffffffff"," 6","White","1","https://classicdb.ch/?item=6530","2017.08.26","loot","11:44:15"
"Lite","Superior Healing Potion","ffffffff"," 5","White","1","https://classicdb.ch/?item=3928","2017.08.26","loot","11:44:56"
"Lite","Greater Mana Potion","ffffffff"," 6","White","1","https://classicdb.ch/?item=6149","2017.08.26","loot","11:44:56"
"Lite","Light Plate Chestpiece","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8080","2017.08.26","loot","11:44:57"
"Lite","Morning Glory Dew","ffffffff"," 6","White","1","https://classicdb.ch/?item=8766","2017.08.26","loot","11:44:58"
"Naraak","Minion's Scourgestone","ffffffff"," 3","White","1","https://classicdb.ch/?item=12840","2017.08.26","loot","11:45:26"
"Naraak","Runecloth","ffffffff"," 8","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","11:45:28"
"Naraak","Invader's Scourgestone","ffffffff"," 3","White","1","https://classicdb.ch/?item=12841","2017.08.26","loot","11:45:31"
"Whispershade","Stratholme Holy Water","ffffffff"," 4","White","1","https://classicdb.ch/?item=13180","2017.08.26","loot","11:45:50"
"Lite","Light Plate Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8082","2017.08.26","loot","11:46:20"
"Lite","Runecloth","ffffffff"," 6","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","11:46:22"
"Sesek","Runecloth","ffffffff"," 10","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","11:46:24"
"Lite","Traveler's Backpack","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=4500","2017.08.26","loot","11:47:46"
"Lite","Clout Mace","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13820","2017.08.26","loot","11:47:49"
"Remeraz","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.08.26","loot","11:48:02"
"Whispershade","Scroll of Protection IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10305","2017.08.26","loot","11:48:10"
"Naraak","Dried King Bolete","ffffffff"," 2","White","1","https://classicdb.ch/?item=8948","2017.08.26","loot","11:48:45"
"Remeraz","Ichor of Undeath","ffffffff"," 1","White","1","https://classicdb.ch/?item=7972","2017.08.26","loot","11:50:04"
"Remeraz","Nightcrawlers","ffffffff"," 6","White","1","https://classicdb.ch/?item=6530","2017.08.26","loot","11:50:04"
"Whispershade","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.08.26","loot","11:50:57"
"Naraak","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.08.26","loot","11:50:59"
"Remeraz","Laminated Scale Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3995","2017.08.26","loot","11:51:01"
"Sesek","Light Plate Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8082","2017.08.26","loot","11:51:05"
"Whispershade","Minion's Scourgestone","ffffffff"," 4","White","1","https://classicdb.ch/?item=12840","2017.08.26","loot","11:51:39"
"Remeraz","Dried King Bolete","ffffffff"," 3","White","1","https://classicdb.ch/?item=8948","2017.08.26","loot","11:51:40"
"Lite","Scroll of Agility IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10309","2017.08.26","loot","11:52:53"
"Sesek","Ichor of Undeath","ffffffff"," 1","White","1","https://classicdb.ch/?item=7972","2017.08.26","loot","11:53:38"
"Naraak","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.08.26","loot","11:53:50"
"Naraak","Major Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13444","2017.08.26","loot","11:53:50"
"Lite","Bulky Maul","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13821","2017.08.26","loot","11:54:40"
"Lite","Major Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13444","2017.08.26","loot","11:55:20"
"Remeraz","Alterac Swiss","ffffffff"," 4","White","1","https://classicdb.ch/?item=8932","2017.08.26","loot","11:57:19"
"Lite","Stratholme Holy Water","ffffffff"," 1","White","1","https://classicdb.ch/?item=13180","2017.08.26","loot","11:57:47"
"Whispershade","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.08.26","loot","11:58:24"
"Naraak","Alterac Swiss","ffffffff"," 4","White","1","https://classicdb.ch/?item=8932","2017.08.26","loot","12:01:54"
"Remeraz","Superior Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=3928","2017.08.26","loot","12:03:55"
"Lite","Smooth Leather Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3974","2017.08.26","loot","12:06:24"
"Whispershade","Light Plate Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8083","2017.08.26","loot","12:06:57"
"Whispershade","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.08.26","loot","12:08:41"
"Sesek","Twill Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3946","2017.08.26","loot","12:09:12"
"Lite","Scarlet Cannonball","ffffffff"," 3","White","1","https://classicdb.ch/?item=12973","2017.08.26","loot","12:09:30"
"Sesek","Crochet Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3941","2017.08.26","loot","12:10:25"
"Whispershade","Ichor of Undeath","ffffffff"," 1","White","1","https://classicdb.ch/?item=7972","2017.08.26","loot","12:11:51"
"Naraak","Large Brilliant Shard","ff0070dd"," 5","Blue","3","https://classicdb.ch/?item=14344","2017.08.26","loot","12:18:41"
"Aelwyn","Overlinked Chain Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4000","2017.08.20","loot","06:38:40"
"Aelwyn","Rugged Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=8170","2017.08.20","loot","06:38:44"
"Aelwyn","Worn Dragonscale","ffffffff"," 1","White","1","https://classicdb.ch/?item=8165","2017.08.20","loot","06:38:52"
"Jabark","Onyxia Hide Backpack","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17966","2017.08.20","loot","06:47:15"
"Brittlebone","Helm of Wrath","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16963","2017.08.20","loot","06:47:48"
"Biglos","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.08.20","loot","06:58:18"
"Biglos","Coal","ffffffff"," 2","White","1","https://classicdb.ch/?item=3857","2017.08.20","loot","06:58:44"
"Biglos","Core of Earth","ffffffff"," 2","White","1","https://classicdb.ch/?item=7075","2017.08.20","loot","07:00:10"
"Digs","Core Leather","ffffffff"," 4","White","1","https://classicdb.ch/?item=17012","2017.08.20","loot","07:00:51"
"Biglos","Wicked Claw","ffffffff"," 2","White","1","https://classicdb.ch/?item=8146","2017.08.20","loot","07:01:53"
"Mxsilence","Core Leather","ffffffff"," 2","White","1","https://classicdb.ch/?item=17012","2017.08.20","loot","07:02:20"
"Biglos","Thick Leather Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3966","2017.08.20","loot","07:03:06"
"Tankersly","Elemental Fire","ffffffff"," 5","White","1","https://classicdb.ch/?item=7068","2017.08.20","loot","07:04:20"
"Tankersly","Fiery Core","ff0070dd"," 10","Blue","3","https://classicdb.ch/?item=17010","2017.08.20","loot","07:04:24"
"Biglos","Lifeless Stone","ff9d9d9d"," 4","Grey","0","https://classicdb.ch/?item=4784","2017.08.20","loot","07:05:17"
"Digs","Dark Iron Ore","ffffffff"," 23","White","1","https://classicdb.ch/?item=11370","2017.08.20","loot","07:05:24"
"Biglos","Dark Iron Ore","ffffffff"," 3","White","1","https://classicdb.ch/?item=11370","2017.08.20","loot","07:05:34"
"Tankersly","Mighty Spaulders of Defense","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=10153","2017.08.20","loot","07:07:34"
"Shaonian","Tome of Tranquilizing Shot","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=16665","2017.08.20","loot","07:12:02"
"Brittlebone","Gauntlets of Might","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16863","2017.08.20","loot","07:12:34"
"Valandrios","Choker of Enlightenment","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=17109","2017.08.20","loot","07:13:15"
"Brittlebone","Legplates of Might","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16867","2017.08.20","loot","07:18:32"
"Pumbah","Eskhandar's Right Claw","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18203","2017.08.20","loot","07:19:33"
"Wizzman","Arcanist Leggings","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16796","2017.08.20","loot","07:19:55"
"Diaocan","Solid Stone","ffffffff"," 1","White","1","https://classicdb.ch/?item=7912","2017.08.20","loot","07:21:15"
"Tankersly","Aquamarine","ff1eff00"," 3","Green","2","https://classicdb.ch/?item=7909","2017.08.20","loot","07:23:34"
"Aelwyn","Core Leather","ffffffff"," 6","White","1","https://classicdb.ch/?item=17012","2017.08.20","loot","07:23:43"
"Jabark","Lifeless Stone","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4784","2017.08.20","loot","07:23:48"
"Fsee","Solid Stone","ffffffff"," 1","White","1","https://classicdb.ch/?item=7912","2017.08.20","loot","07:23:57"
"Tankersly","Moon Cleaver of the Boar","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15236","2017.08.20","loot","07:24:23"
"Biglos","Salamander Scale Pants","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18875","2017.08.20","loot","07:26:51"
"Tankersly","Lawbringer Gauntlets","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16860","2017.08.20","loot","07:27:24"
"Naraak","Heart of Fire","ffffffff"," 1","White","1","https://classicdb.ch/?item=7077","2017.08.20","loot","07:27:27"
"Elfkaka","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.08.20","loot","07:27:46"
"Pumbah","Coal","ffffffff"," 1","White","1","https://classicdb.ch/?item=3857","2017.08.20","loot","07:29:20"
"Tankersly","Arcanist Bindings","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16799","2017.08.20","loot","07:30:30"
"Josaca","Core Leather","ffffffff"," 2","White","1","https://classicdb.ch/?item=17012","2017.08.20","loot","07:30:34"
"Wizzman","Wicked Claw","ffffffff"," 1","White","1","https://classicdb.ch/?item=8146","2017.08.20","loot","07:31:53"
"Gravelgrave","Coal","ffffffff"," 1","White","1","https://classicdb.ch/?item=3857","2017.08.20","loot","07:32:57"
"Sparkstrip","Dark Iron Ore","ffffffff"," 2","White","1","https://classicdb.ch/?item=11370","2017.08.20","loot","07:33:03"
"Tankersly","Belt of Might","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16864","2017.08.20","loot","07:33:08"
"Wizzman","Arcanist Crown","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16795","2017.08.20","loot","07:40:51"
"Tankersly","Drillborer Disk","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=17066","2017.08.20","loot","07:41:22"
"Tankersly","Essence of Earth","ff1eff00"," 5","Green","2","https://classicdb.ch/?item=7076","2017.08.20","loot","07:41:31"
"Digs","Solid Stone","ffffffff"," 3","White","1","https://classicdb.ch/?item=7912","2017.08.20","loot","07:42:24"
"Tankersly","Elemental Earth","ffffffff"," 1","White","1","https://classicdb.ch/?item=7067","2017.08.20","loot","07:42:27"
"Sparkstrip","Lifeless Stone","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=4784","2017.08.20","loot","07:42:43"
"Valenara","Flameguard Gauntlets","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=19143","2017.08.20","loot","07:42:59"
"Tankersly","Lava Core","ff0070dd"," 3","Blue","3","https://classicdb.ch/?item=17011","2017.08.20","loot","07:44:52"
"Digs","Lifeless Stone","ff9d9d9d"," 4","Grey","0","https://classicdb.ch/?item=4784","2017.08.20","loot","07:44:55"
"Digs","Heart of Fire","ffffffff"," 1","White","1","https://classicdb.ch/?item=7077","2017.08.20","loot","07:45:00"
"Visibble","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.08.20","loot","07:45:02"
"Visibble","Heart of Fire","ffffffff"," 1","White","1","https://classicdb.ch/?item=7077","2017.08.20","loot","07:49:43"
"Mxsilence","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.08.20","loot","07:49:45"
"Wizzman","Arcanist Mantle","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16797","2017.08.20","loot","07:50:29"
"Tankersly","Lawbringer Spaulders","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16856","2017.08.20","loot","07:50:37"
"Tankersly","Essence of Fire","ff1eff00"," 2","Green","2","https://classicdb.ch/?item=7078","2017.08.20","loot","07:50:42"
"Digs","Coal","ffffffff"," 5","White","1","https://classicdb.ch/?item=3857","2017.08.20","loot","07:51:37"
